Local time,Open,High,Low,Close,Volume
20.04.2020 03:02:00.000 GMT+0100,42,42,42,42,0.0185
20.04.2020 03:03:00.000 GMT+0100,42,42,42,42,0.035
20.04.2020 03:04:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 03:05:00.000 GMT+0100,42,42,42,42,0.0185
20.04.2020 03:06:00.000 GMT+0100,42,42,42,42,0
20.04.2020 03:07:00.000 GMT+0100,42,42,42,42,0
20.04.2020 03:08:00.000 GMT+0100,42,42,42,42,0.037
20.04.2020 03:09:00.000 GMT+0100,42,42,42,42,0
20.04.2020 03:10:00.000 GMT+0100,42,42,42,42,0.002
20.04.2020 03:11:00.000 GMT+0100,42,42,42,42,0.004
20.04.2020 03:12:00.000 GMT+0100,42,42,42,42,0
20.04.2020 03:13:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 03:14:00.000 GMT+0100,42,42,42,42,0.0185
20.04.2020 03:15:00.000 GMT+0100,42,42,42,42,0
20.04.2020 03:16:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 03:17:00.000 GMT+0100,42,42,42,42,0.0295
20.04.2020 03:18:00.000 GMT+0100,42,42,42,42,0.0185
20.04.2020 03:19:00.000 GMT+0100,42,42,42,42,0.0185
20.04.2020 03:20:00.000 GMT+0100,42,42,42,42,0
20.04.2020 03:21:00.000 GMT+0100,42,42,42,42,0
20.04.2020 03:22:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 03:23:00.000 GMT+0100,42,42,42,42,0
20.04.2020 03:24:00.000 GMT+0100,42,42,42,42,0
20.04.2020 03:25:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 03:26:00.000 GMT+0100,42,42,42,42,0
20.04.2020 03:27:00.000 GMT+0100,42,42,42,42,0
20.04.2020 03:28:00.000 GMT+0100,42,42,42,42,0
20.04.2020 03:29:00.000 GMT+0100,42,42,42,42,0
20.04.2020 03:30:00.000 GMT+0100,42,42,42,42,0.0205
20.04.2020 03:31:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 03:32:00.000 GMT+0100,42,42,42,42,0.002
20.04.2020 03:33:00.000 GMT+0100,42,42,42,42,0
20.04.2020 03:34:00.000 GMT+0100,42,42,42,42,0.006
20.04.2020 03:35:00.000 GMT+0100,42,42,42,42,0.008
20.04.2020 03:36:00.000 GMT+0100,42,42,42,42,0.003
20.04.2020 03:37:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 03:38:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 03:39:00.000 GMT+0100,42,42,42,42,0.0075
20.04.2020 03:40:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 03:41:00.000 GMT+0100,42,42,42,42,0.003
20.04.2020 03:42:00.000 GMT+0100,42,42,42,42,0.0075
20.04.2020 03:43:00.000 GMT+0100,42,42,42,42,0.011
20.04.2020 03:44:00.000 GMT+0100,42,42,42,42,0
20.04.2020 03:45:00.000 GMT+0100,42,42,42,42,0.0075
20.04.2020 03:46:00.000 GMT+0100,42,42,42,42,0.045
20.04.2020 03:47:00.000 GMT+0100,42,42,42,42,0.0555
20.04.2020 03:48:00.000 GMT+0100,42,42,42,42,0.18
20.04.2020 03:49:00.000 GMT+0100,42,42,42,42,0.037
20.04.2020 03:50:00.000 GMT+0100,43,43,42,43,0.0595
20.04.2020 03:51:00.000 GMT+0100,42,42,42,42,0.011
20.04.2020 03:52:00.000 GMT+0100,42,42,42,42,0.005
20.04.2020 03:53:00.000 GMT+0100,42,42,42,42,0.004
20.04.2020 03:54:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 03:55:00.000 GMT+0100,42,42,42,42,0
20.04.2020 03:56:00.000 GMT+0100,42,42,42,42,0.022
20.04.2020 03:57:00.000 GMT+0100,42,42,42,42,0.0075
20.04.2020 03:58:00.000 GMT+0100,42,42,42,42,0.002
20.04.2020 03:59:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 04:00:00.000 GMT+0100,42,43,42,43,0.1215
20.04.2020 04:01:00.000 GMT+0100,43,43,43,43,0.077
20.04.2020 04:02:00.000 GMT+0100,43,43,43,43,0.002
20.04.2020 04:03:00.000 GMT+0100,43,43,42,42,0.0225
20.04.2020 04:04:00.000 GMT+0100,42,42,42,42,0.004
20.04.2020 04:05:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:06:00.000 GMT+0100,42,42,42,42,0.003
20.04.2020 04:07:00.000 GMT+0100,42,42,42,42,0.0195
20.04.2020 04:08:00.000 GMT+0100,42,42,42,42,0.0075
20.04.2020 04:09:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 04:10:00.000 GMT+0100,42,43,42,42,0.041
20.04.2020 04:11:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:12:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:13:00.000 GMT+0100,42,42,42,42,0.006
20.04.2020 04:14:00.000 GMT+0100,42,42,42,42,0.0935
20.04.2020 04:15:00.000 GMT+0100,42,42,42,42,0.003
20.04.2020 04:16:00.000 GMT+0100,42,42,42,42,0.006
20.04.2020 04:17:00.000 GMT+0100,42,42,42,42,0.008
20.04.2020 04:18:00.000 GMT+0100,42,42,42,42,0.002
20.04.2020 04:19:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:20:00.000 GMT+0100,42,42,42,42,0.004
20.04.2020 04:21:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:22:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:23:00.000 GMT+0100,42,42,42,42,0.037
20.04.2020 04:24:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:25:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:26:00.000 GMT+0100,42,42,42,42,0.0085
20.04.2020 04:27:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 04:28:00.000 GMT+0100,42,42,42,42,0.004
20.04.2020 04:29:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:30:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:31:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 04:32:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:33:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:34:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:35:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 04:36:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 04:37:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:38:00.000 GMT+0100,42,42,42,42,0.005
20.04.2020 04:39:00.000 GMT+0100,42,42,42,42,0.0075
20.04.2020 04:40:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:41:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 04:42:00.000 GMT+0100,42,42,42,42,0.066
20.04.2020 04:43:00.000 GMT+0100,42,42,42,42,0.0075
20.04.2020 04:44:00.000 GMT+0100,42,42,42,42,0.0185
20.04.2020 04:45:00.000 GMT+0100,42,42,42,42,0.002
20.04.2020 04:46:00.000 GMT+0100,42,42,42,42,0.004
20.04.2020 04:47:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:48:00.000 GMT+0100,42,42,42,42,0.003
20.04.2020 04:49:00.000 GMT+0100,42,42,42,42,0.002
20.04.2020 04:50:00.000 GMT+0100,42,42,42,42,0.002
20.04.2020 04:51:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:52:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:53:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:54:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 04:55:00.000 GMT+0100,42,42,42,42,0.0075
20.04.2020 04:56:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 04:57:00.000 GMT+0100,42,42,42,42,0
20.04.2020 04:58:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 04:59:00.000 GMT+0100,42,42,42,42,0
20.04.2020 05:00:00.000 GMT+0100,42,43,42,43,0.1285
20.04.2020 05:01:00.000 GMT+0100,43,43,43,43,0.048
20.04.2020 05:02:00.000 GMT+0100,43,43,43,43,0.037
20.04.2020 05:03:00.000 GMT+0100,43,43,43,43,0.0075
20.04.2020 05:04:00.000 GMT+0100,43,43,43,43,0.0125
20.04.2020 05:05:00.000 GMT+0100,43,43,43,43,0.092
