Local time,Open,High,Low,Close,Volume
20.04.2020 03:39:00.000 GMT+0100,0.87020,0.87029,0.87017,0.87017,113.04
20.04.2020 03:40:00.000 GMT+0100,0.87017,0.87029,0.87017,0.87028,57.99
20.04.2020 03:41:00.000 GMT+0100,0.87028,0.87036,0.87027,0.87029,90.7
20.04.2020 03:42:00.000 GMT+0100,0.87030,0.87039,0.87029,0.87037,66.15
20.04.2020 03:43:00.000 GMT+0100,0.87039,0.87039,0.87030,0.87033,48.24
20.04.2020 03:44:00.000 GMT+0100,0.87033,0.87033,0.87030,0.87032,20
20.04.2020 03:45:00.000 GMT+0100,0.87031,0.87035,0.87028,0.87028,36.18
20.04.2020 03:46:00.000 GMT+0100,0.87028,0.87032,0.87026,0.87031,37.93
20.04.2020 03:47:00.000 GMT+0100,0.87029,0.87037,0.87029,0.87032,39.49
20.04.2020 03:48:00.000 GMT+0100,0.87032,0.87040,0.87032,0.87037,34.6
20.04.2020 03:49:00.000 GMT+0100,0.87036,0.87041,0.87036,0.87039,41.83
20.04.2020 03:50:00.000 GMT+0100,0.87041,0.87042,0.87037,0.87038,41.89
20.04.2020 03:51:00.000 GMT+0100,0.87037,0.87040,0.87037,0.87040,12.75
20.04.2020 03:52:00.000 GMT+0100,0.87039,0.87041,0.87037,0.87040,17.56
20.04.2020 03:53:00.000 GMT+0100,0.87039,0.87040,0.87030,0.87030,29.7
20.04.2020 03:54:00.000 GMT+0100,0.87032,0.87036,0.87030,0.87033,25.29
20.04.2020 03:55:00.000 GMT+0100,0.87032,0.87037,0.87032,0.87036,39.84
20.04.2020 03:56:00.000 GMT+0100,0.87038,0.87041,0.87037,0.87041,29.05
20.04.2020 03:57:00.000 GMT+0100,0.87040,0.87052,0.87039,0.87041,49.32
20.04.2020 03:58:00.000 GMT+0100,0.87042,0.87044,0.87032,0.87035,52.19
20.04.2020 03:59:00.000 GMT+0100,0.87035,0.87042,0.87035,0.87037,44.54
20.04.2020 04:00:00.000 GMT+0100,0.87036,0.87042,0.87032,0.87038,48.21
20.04.2020 04:01:00.000 GMT+0100,0.87038,0.87049,0.87038,0.87040,64.18
